-1	-0.898999
1	0.603372
1	2.19585
-1	4.15836
-1	4.3155
1	2.07839
1	2.61071
1	2.78094
1	6.36205
1	8.96015
1	9.61448
1	11.1643
1	10.1329
1	10.7606
1	11.2323
1	9.51675
1	5.94417
1	4.13763
1	2.44495
-1	1.88479
1	0.990271
-1	3.03446
-1	3.06769
1	1.97876
1	1.84191
1	4.21856
-1	6.22317
-1	5.92733
-1	3.27745
1	0.154369
1	-1.29994
-1	-0.573886
1	-1.18991
1	-2.89677
-1	-2.58151
1	-3.58463
1	-4.23894
-1	-0.322093
1	1.90765
-1	2.54758
1	1.46532
-1	2.0177
1	2.22163
-1	3.42211
1	3.86484
-1	4.53011
-1	4.27877
-1	1.18584
1	-2.29232
-1	-1.87526
-1	-3.15105
-1	-4.93186
-1	-8.58266
-1	-10.8058
1	-10.8508
-1	-10.5021
1	-8.40436
-1	-3.8308
1	0.988633
1	3.61297
1	6.20525
1	8.05552
-1	7.26256
1	6.61555
-1	3.86006
-1	1.9826
-1	-0.686037
1	-3.76866
-1	-4.54433
1	-5.67593
1	-5.4303
1	-4.088
1	-0.913788
1	2.02429
1	5.15199
1	7.93215
-1	9.36884
1	5.36022
1	0.870344
1	0.744645
1	2.91015
1	5.93731
1	8.62985
-1	9.63617
-1	7.31545
1	2.75691
1	-0.257504
1	-2.33368
-1	-1.95482
-1	-3.23591
1	-5.87798
-1	-7.35611
-1	-6.26778
1	-5.04911
-1	-2.79055
1	-0.912615
-1	0.433647
1	1.12686
1	1.62737
1	4.75779
-1	7.93454
1	8.53582
1	7.30094
-1	5.51263
-1	2.04489
-1	-2.94909
1	-7.6726
-1	-8.9618
1	-6.49226
-1	-4.12953
1	-1.09132
-1	0.490877
1	1.38371
-1	2.97262
-1	3.19639
1	-0.0221031
-1	-2.50642
-1	-3.79588
1	-5.85921
1	-5.69993
-1	-3.86141
1	-1.06089
-1	1.72836
-1	3.36302
1	3.28658
-1	2.96405
-1	1.02737
1	-0.470751
1	-0.23121
1	1.54578
-1	4.48684
-1	3.19268
-1	1.29268
-1	-0.463114
-1	-3.3922
1	-6.92724
1	-6.966
-1	-4.09583
-1	-0.682548
-1	-0.79495
-1	-4.73258
1	-7.97538
1	-8.81607
1	-5.46995
1	0.03909
1	5.39798
-1	10.4722
1	9.19402
-1	7.41492
-1	3.50983
-1	-3.10386
1	-9.73049
-1	-11.1556
1	-9.51007
1	-6.56512
-1	-2.58039
1	1.31158
1	3.97334
1	6.12536
-1	6.82045
1	4.22665
1	0.975393
-1	0.507401
1	0.285724
-1	2.1371
-1	3.15624
1	3.86894
-1	4.73262
-1	3.77267
1	0.561486
1	-2.4394
1	-2.2086
-1	-0.970154
-1	0.878286
-1	1.9708
1	2.09681
1	2.71924
-1	4.77741
-1	3.80787
-1	0.402979
-1	-4.92786
-1	-8.5984
-1	-8.65694
1	-8.20291
-1	-5.99049
-1	-3.72411
1	-1.82787
-1	1.97198
-1	4.40861
-1	4.07363
-1	0.391678
1	-4.17774
1	-6.03377
-1	-2.41108
-1	-0.0760987
1	0.494087
-1	0.462645
1	-0.812442
1	-1.85375
1	-0.59599
1	0.699607
1	2.50963
1	6.08377
1	8.86153
1	10.5536
1	11.2036
-1	10.5243
1	6.40772
1	2.75597
1	-0.771506
1	-2.86074
1	-1.73996
-1	0.908461
1	2.62573
-1	4.07847
-1	3.81039
1	1.7533
-1	-0.410429
-1	-2.03434
1	-2.63701
1	-1.62538
-1	0.406647
1	0.667257
-1	0.53302
-1	0.495415
-1	-0.610612
1	-2.9021
1	-4.45533
-1	-2.83173
1	-0.772562
-1	2.24346
1	3.99555
-1	4.45348
-1	5.49784
-1	4.93626
1	1.59269
1	-0.246265
-1	-0.81345
1	-3.41781
1	-3.11508
-1	0.0906458
-1	1.0628
1	-1.27169
1	-0.613165
-1	1.65641
1	-0.393011
-1	-1.60762
-1	-3.09503
1	-4.79614
1	-4.57537
-1	-1.81455
1	-1.17185
-1	-1.71625
-1	-2.72469
1	-3.47338
-1	-1.52528
-1	-0.538628
-1	-0.69109
1	-2.17195
1	-3.59286
-1	-1.1292
-1	1.18627
-1	1.2753
-1	-0.632948
-1	-3.49512
-1	-7.16294
1	-7.87236
1	-8.04795
-1	-5.71535
-1	-3.66153
1	-2.78926
-1	-1.15468
-1	0.947807
-1	-1.46644
-1	-4.43312
-1	-5.97136
-1	-8.52677
-1	-11.2566
-1	-13.4562
-1	-13.8482
1	-13.5888
-1	-9.2892
-1	-5.37426
1	-1.51167
1	1.65259
-1	5.08217
1	5.76073
1	5.38827
-1	6.08392
1	4.95958
-1	4.73659
1	1.76864
1	0.181271
1	-0.756175
1	0.503797
-1	2.42306
-1	3.45278
1	2.04827
1	2.15641
-1	2.69967
1	1.55301
-1	-2.30429
1	-3.18855
-1	-1.11496
1	-0.18976
-1	2.69802
1	3.26349
1	3.03967
-1	3.61826
-1	0.794979
-1	-1.23592
1	-5.33632
1	-5.5198
-1	-2.12051
-1	-0.00576452
-1	-0.585697
-1	-1.37519
1	-4.28508
1	-4.81342
-1	-4.10192
-1	-4.03258
1	-5.51429
-1	-4.30088
-1	-1.09809
1	-1.98875
-1	-2.6968
-1	-4.47174
-1	-6.85285
-1	-8.10981
1	-8.65081
-1	-7.26744
1	-4.50517
-1	-0.878999
-1	0.516175
-1	1.22975
-1	-1.67661
1	-5.8557
1	-6.951
1	-5.21931
-1	-1.41611
1	0.189333
-1	0.604022
-1	2.6505
1	2.02802
-1	1.43254
-1	1.70117
-1	0.262268
1	-2.26447
1	-2.96476
1	-2.80836
1	0.502987
1	4.15389
-1	6.68214
1	7.23182
1	5.43682
1	3.92917
-1	2.25553
1	0.828375
-1	0.6144
-1	1.46815
-1	0.119509
1	-2.77926
-1	-4.39657
1	-5.00004
-1	-4.93228
1	-6.63714
-1	-4.80915
-1	-5.03536
-1	-4.4736
-1	-4.84413
1	-5.22155
-1	-2.80323
-1	-0.751752
1	0.132596
1	1.47245
-1	2.94943
1	1.48549
1	-0.573501
